,query
60,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
61,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.988870620727537 AND ?lng < 15.05324363708496 AND ?lat > 37.53790779023825 AND ?lat < 37.57056918314185) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
62,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.988012313842773 AND ?lng < 15.052385330200195 AND ?lat > 37.52769816959205 AND ?lat < 37.56036403558653) AND  !(?lng > 14.878406524658205 AND ?lng < 15.007152557373049 AND ?lat > 37.543352349756034 AND ?lat < 37.60865604646256) AND  !(?lng > 14.925613403320312 AND ?lng < 15.054359436035156 AND ?lat > 37.558186756506366 AND ?lat < 37.62347744729925) AND  !(?lng > 14.994020462036133 AND ?lng < 15.058393478393555 AND ?lat > 37.554444409438474 AND ?lat < 37.5870985550357) AND  !(?lng > 14.988870620727537 AND ?lng < 15.05324363708496 AND ?lat > 37.53790779023825 AND ?lat < 37.57056918314185) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !%"
63,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.987583160400392 AND ?lng < 15.051956176757814 AND ?lat > 37.5338921728706 AND ?lat < 37.56655532524054) AND  !(?lng > 14.904670715332031 AND ?lng < 15.033416748046875 AND ?lat > 37.56145265126772 AND ?lat < 37.62674047813384) AND  !(?lng > 14.878406524658205 AND ?lng < 15.007152557373049 AND ?lat > 37.543352349756034 AND ?lat < 37.60865604646256) AND  !(?lng > 14.925613403320312 AND ?lng < 15.054359436035156 AND ?lat > 37.558186756506366 AND ?lat < 37.62347744729925) AND  !(?lng > 14.994020462036133 AND ?lng < 15.058393478393555 AND ?lat > 37.554444409438474 AND ?lat < 37.5870985550357) AND  !(?lng > 14.988870620727537 AND ?lng < 15.05324363708496 AND ?lat > 37.53790779023825 AND ?lat < 37.57056918314185) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !%"
64,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.991960525512695 AND ?lng < 15.056333541870117 AND ?lat > 37.54607448042116 AND ?lat < 37.578732294546874) AND  !(?lng > 14.904670715332031 AND ?lng < 15.033416748046875 AND ?lat > 37.56145265126772 AND ?lat < 37.62674047813384) AND  !(?lng > 14.878406524658205 AND ?lng < 15.007152557373049 AND ?lat > 37.543352349756034 AND ?lat < 37.60865604646256) AND  !(?lng > 14.925613403320312 AND ?lng < 15.054359436035156 AND ?lat > 37.558186756506366 AND ?lat < 37.62347744729925) AND  !(?lng > 14.938316345214842 AND ?lng < 15.067062377929686 AND ?lat > 37.56907251565509 AND ?lat < 37.6343536596899) AND  !(?lng > 14.97591018676758 AND ?lng < 15.104656219482424 AND ?lat > 37.57437874648737 AND ?lat < 37.63965523613027) AND  !(?lng > 14.988012313842773 AND ?lng < 15.052385330200195 AND ?lat > 37.56703155697848 AND ?lat < 37.599680184335035) AND  %2"
65,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.988870620727537 AND ?lng < 15.05324363708496 AND ?lat > 37.53790779023825 AND ?lat < 37.57056918314185) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.988012313842773 AND ?lng < 15.052385330200195 AND ?lat > 37.52769816959205 AND ?lat < 37.56036403558653) AND  !(?lng > 14.987583160400392 AND ?lng < 15.051956176757814 AND ?lat > 37.5338921728706 AND ?lat < 37.56655532524054) AND  !(%"
66,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.878406524658205 AND ?lng < 15.007152557373049 AND ?lat > 37.543352349756034 AND ?lat < 37.60865604646256) AND  !(?lng > 14.988870620727537 AND ?lng < 15.05324363708496 AND ?lat > 37.53790779023825 AND ?lat < 37.57056918314185) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.988012313842773 AND ?lng < 15.052385330200195 AND ?lat > 37.52769816959205 AND ?lat < 37.56036403558653) AND  !%"
67,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 14.988870620727537 AND ?lng < 15.05324363708496 AND ?lat > 37.53790779023825 AND ?lat < 37.57056918314185) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.988012313842773 AND ?lng < 15.052385330200195 AND ?lat > 37.52769816959205 AND ?lat < 37.56036403558653) AND  !(?lng > 14.987583160400392 AND ?lng < 15.051956176757814 AND ?lat > 37.5338921728706 AND ?lat < 37.56655532524054) AND  !(%"
68,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  LANG%"
69,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.988012313842773 AND ?lng < 15.052385330200195 AND ?lat > 37.52769816959205 AND ?lat < 37.56036403558653) AND  !(?lng > 14.987583160400392 AND ?lng < 15.051956176757814 AND ?lat > 37.5338921728706 AND ?lat < 37.56655532524054) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !%2"
70,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.988012313842773 AND ?lng < 15.052385330200195 AND ?lat > 37.52769816959205 AND ?lat < 37.56036403558653) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !%"
71,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.022773742675783 AND ?lng < 15.054960250854492 AND ?lat > 37.50884073018052 AND ?lat < 37.52517958161124) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !%"
72,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.017194747924805 AND ?lng < 15.049381256103514 AND ?lat > 37.512551324968484 AND ?lat < 37.528889364016614) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.988012313842773 AND ?lng < 15.052385330200195 AND ?lat > 37.52769816959205 AND ?lat < 37.56036403558653) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  %2"
73,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.027365684509276 AND ?lng < 15.043458938598631 AND ?lat > 37.515546899940624 AND ?lat < 37.52371603872348) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !"
74,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.032451152801512 AND ?lng < 15.04049777984619 AND ?lat > 37.51704464233734 AND ?lat < 37.521129241542155) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !%"
75,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.032172203063965 AND ?lng < 15.040218830108643 AND ?lat > 37.516210675848136 AND ?lat < 37.520295320702836) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997968673706055 AND ?lng < 15.062341690063477 AND ?lat > 37.52007407483412 AND ?lat < 37.552743280459694) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  %2"
76,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.032172203063965 AND ?lng < 15.040218830108643 AND ?lat > 37.514500164398335 AND ?lat < 37.518584902880704) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !%"
77,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03474175930023 AND ?lng < 15.03876507282257 AND ?lat > 37.515338405007604 AND ?lat < 37.517380779256335) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !("
78,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.034720301628113 AND ?lng < 15.038743615150452 AND ?lat > 37.51432570704726 AND ?lat < 37.516368109011246) AND  !(?lng > 14.987411499023436 AND ?lng < 15.051784515380858 AND ?lat > 37.51585325878542 AND ?lat < 37.54852431303352) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !%2"
