,query
188,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.216354370117187 AND ?lng < 12.27447509765625 AND ?lat > 42.74852488539493 AND ?lat < 42.99008326212536) AND  !(?lng > 10.880584716796875 AND ?lng < 12.996826171875 AND ?lat > 42.64204079304426 AND ?lat < 43.12504316740127) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  LANG(?abstract%2"
189,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
190,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.422691345214843 AND ?lng < 11.951751708984375 AND ?lat > 42.441194368650635 AND ?lat < 42.5626900946744) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  LANG(?abstr"
191,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
192,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.443805694580078 AND ?lng < 11.708335876464843 AND ?lat > 42.41940144722477 AND ?lat < 42.48019996901214) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
193,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
194,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.487579345703125 AND ?lng < 11.619844436645507 AND ?lat > 42.44132104952756 AND ?lat < 42.47171705252025) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
195,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.480798721313476 AND ?lng < 11.613063812255857 AND ?lat > 42.414649077488 AND ?lat < 42.445058020170826) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng %"
196,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.479253768920898 AND ?lng < 11.611518859863281 AND ?lat > 42.39544583718582 AND ?lat < 42.42586409208735) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng %"
197,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.457452774047851 AND ?lng < 11.589717864990232 AND ?lat > 42.3511228725784 AND ?lat < 42.381562607958145) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng %3"
198,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.469125747680664 AND ?lng < 11.601390838623045 AND ?lat > 42.372559055863164 AND ?lat < 42.402988404781475) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng%2"
199,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.423635482788086 AND ?lng < 11.555900573730468 AND ?lat > 42.36494941392239 AND ?lat < 42.395382450423455) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng "
200,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.40749931335449 AND ?lng < 11.539764404296875 AND ?lat > 42.37674396598833 AND ?lat < 42.40717128669797) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng %3"
201,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.385526657104492 AND ?lng < 11.517791748046875 AND ?lat > 42.39576277003737 AND ?lat < 42.426180871276486) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng "
202,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.368446350097654 AND ?lng < 11.500711441040039 AND ?lat > 42.40134052624098 AND ?lat < 42.43175592299674) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
203,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.37033462524414 AND ?lng < 11.502599716186523 AND ?lat > 42.39252997985308 AND ?lat < 42.42294964844145) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng > 11.356086730957031 AND ?lng < 11.885147094726562 AND ?lat > 42.37604650033313 AND ?lat < 42.49766862136257) AND  !(?lng %3"
204,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.374540328979492 AND ?lng < 11.506805419921875 AND ?lat > 42.41350845516054 AND ?lat < 42.44391795106022) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
205,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.376943588256836 AND ?lng < 11.509208679199218 AND ?lat > 42.43340300247623 AND ?lat < 42.46380284753207) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
