,query
119,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
120,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
121,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
122,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
123,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
124,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
125,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng >%"
126,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.984649181365966 AND ?lng < 8.998596668243408 AND ?lat > 39.23625865652874 AND ?lat < 39.2442357641087) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > "
127,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.982160091400146 AND ?lng < 8.996107578277588 AND ?lat > 39.23617555688443 AND ?lat < 39.24415267391341) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng >%2"
128,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.985368013381958 AND ?lng < 8.992341756820678 AND ?lat > 39.237862460382765 AND ?lat < 39.24185103637869) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8."
129,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.986966609954834 AND ?lng < 8.990453481674194 AND ?lat > 39.23872251625922 AND ?lat < 39.24071680815501) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.984649181365966 AND ?lng < 8.998596668243408 AND ?lat > 39.23625865652874 AND ?lat < 39.2442357641087) AND  !(?lng > 8.98"
130,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98632824420929 AND ?lng < 8.989815115928648 AND ?lat > 39.239113069552964 AND ?lat < 39.24110735034617) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.9"
131,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98607075214386 AND ?lng < 8.98955762386322 AND ?lat > 39.23956178767444 AND ?lat < 39.241556055711456) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.98"
132,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98481011390686 AND ?lng < 8.98829698562622 AND ?lat > 39.23927095218224 AND ?lat < 39.241265228487144) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.98"
133,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98532509803772 AND ?lng < 8.98881196975708 AND ?lat > 39.23914630803075 AND ?lat < 39.24114058787905) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.984"
134,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.989697098731994 AND ?lng < 8.993183970451353 AND ?lat > 39.241227836327965 AND ?lat < 39.24322205700146) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng >%"
135,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.989391326904296 AND ?lng < 8.992878198623657 AND ?lat > 39.24233712857477 AND ?lat < 39.24433131771159) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng >%2"
136,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.991086483001707 AND ?lng < 8.99457335472107 AND ?lat > 39.24233712857477 AND ?lat < 39.24433131771159) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > "
137,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98954153060913 AND ?lng < 8.99651527404785 AND ?lat > 39.24136909549139 AND ?lat < 39.24535747211122) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng >%2"
