,query,results,error
336,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal dbpedia-ont:mammal
} LIMIT 100",,HTTP Error 400: Bad Request
337,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal dbpedia-owl:mammal
} LIMIT 100",,HTTP Error 400: Bad Request
338,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal dbpedia-owl:mammal.
} LIMIT 100",,HTTP Error 400: Bad Request
339,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE {
     ?x a dbpedia-owl:Person;
     rdfs:label ?occupation;
     prop:occupation ?guitarist;
     rdfs:label ?birthPlace.
     ?x dbpedia-owl:birthPlace dbpedia:Boston.
     FILTER regex(?guitarist, ""guitar"", ""i"").
     <http://dbpedia.org/resource/CinemaNazi>
     
     

} LIMIT 100
",,HTTP Error 400: Bad Request
340,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal dbpediaont:Mammal.
} LIMIT 100",,HTTP Error 400: Bad Request
341,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE {
     ?x a dbpedia-owl:Person;
     rdfs:label ?occupation;
     prop:occupation ?guitarist;
     rdfs:label ?birthPlace.
     ?x dbpedia-owl:birthPlace dbpedia:Boston.
     FILTER regex(?guitarist, ""guitar"", ""i"").
     <http://dbpedia.org/resource/CinemaNazi>.
     
     

} LIMIT 100
",,HTTP Error 400: Bad Request
342,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal dbpedia-ont:Mammal.
} LIMIT 100",,HTTP Error 400: Bad Request
343,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal dbpedia-owl:Mammal.
} LIMIT 100",,HTTP Error 400: Bad Request
344,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE {
     ?x a dbpedia-owl:Person;
     rdfs:label ?occupation;
     prop:occupation ?guitarist;
     rdfs:label ?birthPlace.
     ?x dbpedia-owl:birthPlace dbpedia:Boston.
     FILTER regex(?guitarist, ""guitar"", ""i"").
     <http://dbpedia.org/resource/CinemaNazi>.
     
     

} LIMIT 100
",,HTTP Error 400: Bad Request
345,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal dbpedia-owl:Mammal
} LIMIT 100",,HTTP Error 400: Bad Request
346,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal
} LIMIT 100",,HTTP Error 400: Bad Request
347,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpediaont:Mammal
} LIMIT 100",,HTTP Error 400: Bad Request
348,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal
} LIMIT 100",,HTTP Error 400: Bad Request
349,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE {
     ?x a dbpedia-owl:Person;
     rdfs:label ?occupation;
     prop:occupation ?guitarist;
     rdfs:label ?birthPlace.
     ?x dbpedia-owl:birthPlace dbpedia:Boston.
     FILTER regex(?guitarist, ""guitar"", ""i"").
     rdfs:label ?actor where gender = ""female"".
     
     
     

} LIMIT 100
",,HTTP Error 400: Bad Request
350,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE {
     ?x a dbpedia-owl:Person;
     rdfs:label ?occupation;
     prop:occupation ?guitarist;
     rdfs:label ?birthPlace.
     ?x dbpedia-owl:birthPlace dbpedia:Boston.
     FILTER regex(?guitarist, ""guitar"", ""i"").
     rdfs:label ?actor where gender = ""female"".
     
 } LIMIT 100
",,HTTP Error 400: Bad Request
351,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpedia-owl:family dbpedia:Phocidae
} LIMIT 100",,HTTP Error 400: Bad Request
352,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpediaont:family dbpedia:Phocidae
} LIMIT 100",,HTTP Error 400: Bad Request
353,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpedia-ont:family dbpedia:Phocidae
} LIMIT 100",,HTTP Error 400: Bad Request
354,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpediaont:family dbpedia:Phocidae
} LIMIT 100",,HTTP Error 400: Bad Request
355,"select distinct ?x where
{
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
356,"select distinct ?x where
{
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
357,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpedia-owl:family dbpedia:Phocidae
} LIMIT 100",,HTTP Error 400: Bad Request
358,"select distinct ?x where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"").
?a 
?x dbpprop:spouse ?f
?f dbpedia-owl:abstract ?b.
filter regex(?b,""nazifilm"").
}Limit 100",,HTTP Error 400: Bad Request
359,"PREFIXE dbpediaont:<http://dbpedia.org/ontology/>


select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpediaont:family dbpedia:Phocidae
} LIMIT 100",,HTTP Error 400: Bad Request
360,"select distinct ?x where
{
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi film"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
361,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?cat
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?cat.
} LIMIT 100",,HTTP Error 400: Bad Request
362,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?cat
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?cat.
} LIMIT 100",,HTTP Error 400: Bad Request
363,"PREFIXE dbpediaont:<http://dbpedia.org/ontology/>


select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpedia-ont:family dbpedia:Phocidae
} LIMIT 100",,HTTP Error 400: Bad Request
364,"PREFIXE dbpediaont:<http://dbpedia.org/ontology/>


select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpedia-owl:family dbpedia:Phocidae
} LIMIT 100",,HTTP Error 400: Bad Request
365,"select distinct ?x where
{
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi movie"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
366,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?cat.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?cat.
} LIMIT 100",,HTTP Error 400: Bad Request
367,"select distinct ?x where
{
?x dbpedia-owl:Person.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
368,"select distinct ?x where
{
?x dbpedia-owl:Person.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
369,"select distinct ?x where
{
?x dbpedia-owl:Person.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"")

}Limit 100",,HTTP Error 400: Bad Request
370,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.

} LIMIT 100",,HTTP Error 400: Bad Request
371,"select distinct ?x where
{
?x dbpedia-owl:Person.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"")

}Limit 100",,HTTP Error 400: Bad Request
372,"select distinct ?x where
{
?x dbpedia-owl:Person.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
373,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
374,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.

} LIMIT 100",,HTTP Error 400: Bad Request
375,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""actor"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
376,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi actor"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
377,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
378,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi movie"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
379,"select distinct ?y
where{
?lake a dbpedia-owl:Lake.
?lake dbpedia-owl:species ?y
} LIMIT 100",,HTTP Error 400: Bad Request
380,"select distinct ?y
where{
?lake a dbpedia-owl:Lake.
?lake dbpedia-owl:species ?y
} LIMIT 100",,HTTP Error 400: Bad Request
381,"select distinct ?lake, ?cat
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?cat.
} LIMIT 100",,HTTP Error 400: Bad Request
382,"select distinct ?lake, ?cat
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?cat.
} LIMIT 100",,HTTP Error 400: Bad Request
383,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi film actor"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
384,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi movie"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
385,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi actress "",""i"").

}Limit 100",,HTTP Error 400: Bad Request
386,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpediaprop:trend ?trend 

} LIMIT 100",,HTTP Error 400: Bad Request
387,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
} LIMIT 100",,HTTP Error 400: Bad Request
388,"select distinct ?x where
{

?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi actress "",""i"").

}Limit 100",,HTTP Error 400: Bad Request
389,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
390,"PREFIX dbpo:<http://dbpedia.org/ontology/>
PREFIX type:<http://dbpedia.org/class/yago/>
PREFIX prop:<http://dbpedia.org/property/>

SELECT DISTINCT ?x
WHERE {
     ?x a dbpedia-owl:Person;
     rdfs:label ?occupation;
     prop:occupation ?guitarist;
     rdfs:label ?birthPlace.
     ?x dbpedia-owl:birthPlace dbpedia:Boston.
     FILTER regex(?guitarist, ""guitar"", ""i"").
      ?actor a :woman .
     
 } LIMIT 100
",,HTTP Error 400: Bad Request
391,"select distinct ?x where
{
?x a dbpedia-owl:Person.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
392,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpediaprop:trend ?trend 

} LIMIT 100",,HTTP Error 400: Bad Request
393,"select distinct ?x where
{
?x a dbpedia-owl:Person.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
394,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""earless"").
} LIMIT 100",,HTTP Error 400: Bad Request
395,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpediaprop:trend ?trend. 

} LIMIT 100",,HTTP Error 400: Bad Request
396,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpedia-owl:trend ?trend. 

} LIMIT 100",,HTTP Error 400: Bad Request
397,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""whithout ears"").
} LIMIT 100",,HTTP Error 400: Bad Request
398,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""unknown"").
} LIMIT 100",,HTTP Error 400: Bad Request
399,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER reggex(?animal,""unknown"").
} LIMIT 100",,HTTP Error 400: Bad Request
400,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpediaprop:trend ?trend. 

} LIMIT 100",,HTTP Error 400: Bad Request
401,"select distinct ?w ?mammal
where
{
?w a dbpedia-owl:Lake.
?w dcterms:subject ?category.
?mammal dcterms:subject ?category.
?mammal a dbpedia-owl:Mammal.
?mammal dbpedia-prop:trend ?trend. 

} LIMIT 100",,HTTP Error 400: Bad Request
402,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""unknow"").
} LIMIT 100",,HTTP Error 400: Bad Request
403,"select distinct ?x where
{
?x a dbpedia-owl:Person.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""nazi"",""i"").
filter regex(?a,""actress"",""i"").
}Limit 100",,HTTP Error 400: Bad Request
404,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""unknow"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
405,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>


select ?p 
where {  ?p a dbpedia-owl:abstract ?a 
    

}
LIMIT 200",,HTTP Error 400: Bad Request
406,"PREFIX ont:<http://dbpedia.org/ontology/>
SELECT DISTINCT ?film
WHERE {
 ?film rdf:type <http://dbpedia.org/ontology/Film> 

}
LIMIT 300
",300.0,
407,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,"""", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
408,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>


select ?p 
where {  ?p a dbpedia-owl:abstract ?a 
    

}
LIMIT 200",,HTTP Error 400: Bad Request
409,"select distinct ?x ?y where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").


?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
410,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""ears"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
411,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>


select ?p 
where {  ?p dbpedia-owl:abstract ?a 
    

}
LIMIT 200",,HTTP Error 400: Bad Request
412,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""ear"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
413,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>


select ?p 
where {  ?p pers:abstract ?a 
    

}
LIMIT 200",0.0,
414,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>


select ?p 
where {  ?p dbpedia-owl:abstract ?a . ?p a pers:Women
    

}
LIMIT 200",,HTTP Error 400: Bad Request
415,"select distinct ?x ?y where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").


?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
416,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>


select ?p 
where {  ?p dbpedia-owl:abstract ?a . ?f a pers:Women
    

}
LIMIT 200",,HTTP Error 400: Bad Request
417,"PREFIX prop: <http://dbpedia.org/property/>
PREFIX dbp:<http://dbpedia.org/resource/>
PREFIX ont:<http://dbpedia.org/ontology/>
PREFIX pers:<http://dbpedia.org/Person/>


select ?p 
where {  ?p dbpedia-owl:abstract ?a ; ?f a pers:Women
    

}
LIMIT 200",,HTTP Error 400: Bad Request
418,"select distinct ?lake, ?animal
where{
?lake a dbpedia-owl:Lake.
?lake dcterms:subject ?catlake.
?animal a dbpedia-owl:Mammal.
?animal dcterms:subject ?catlake.
FILTER regex(?animal,""unknown"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
419,"select distinct ?animal
where{
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""unknown"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
420,"select distinct ?animal
where{
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""unknown"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
421,"select distinct ?animal
where{
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""ear"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
422,"select distinct ?animal
where{
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""ear"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
423,"select distinct ?x ?y where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").

?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
424,"select distinct ?animal
where{
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
425,"select distinct ?x ?y where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").

?y a dbpedia-owl:Person.
?y dbpedia-owl:abstract ?b.
filter regex(?b,""nazi"",""i"").
filter regex(?b,""actress"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
426,"select distinct ?x where
{
?x dbpedia-owl:birthPlace <http://dbpedia.org/resource/Boston>.
?x dbpedia-owl:abstract ?a.
filter regex(?a,""guitar"",""i"").

}Limit 100",,HTTP Error 400: Bad Request
427,"select distinct ?animal
where{
?animal a dbpedia-owl:Animal.
FILTER regex(?animal,"" sale earless"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
428,"select distinct ?animal
where{
?animal a dbpedia-owl:Animal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
429,"select distinct ?animal
where{
?animal a dbpedia-owl:Animal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
430,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Phocidae .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
431,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Phocidae .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
432,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Phocidae .
?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",,HTTP Error 400: Bad Request
433,"select distinct ?animal
where{
?animal a dbpedia-owl:Mammal.
FILTER regex(?animal,""earless"", ""i"").
} LIMIT 100",,HTTP Error 400: Bad Request
434,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Phocidae .

}
",,HTTP Error 400: Bad Request
435,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .

}
",2278.0,
436,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .
?mammal dbpediaont:family dbpedia:Phocidae .

}
",,HTTP Error 400: Bad Request
437,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .

FILTER regex(?trend, ""unknown"") .
}
",0.0,
438,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .

?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",239.0,
439,"PREFIX dbpediaont:<http://dbpedia.org/ontology/>
PREFIX dcterms:<http://purl.org/dc/terms/>
PREFIX dbpediaprop:<http://dbpedia.org/property/>
SELECT ?wanted ?category ?mammal
WHERE
{
?wanted a dbpediaont:Lake .
?wanted dcterms:subject ?category .
?mammal dcterms:subject ?category .
?mammal a dbpediaont:Mammal .

?mammal dbpediaprop:trend ?trend .
FILTER regex(?trend, ""unknown"") .
}
",239.0,
